from_stop_id,to_stop_id,transfer_type,min_transfer_time
36152,1983,2,60
36155,36147,2,60
36156,36146,2,60
36158,36145,2,60
36159,36144,2,60
36160,36143,2,60
36175,30230,2,60
36175,11729,2,60
36175,30231,2,60
36175,30229,2,60
36176,36175,2,60
36176,30231,2,60
36176,11729,2,60
36176,30229,2,60
36176,30230,2,60
36197,36196,2,60
36201,36200,2,60
36207,36206,2,60
36209,36208,2,60
36213,36212,2,60
36219,36218,2,60
36223,36222,2,60
36225,36224,2,60
36227,36226,2,60
36229,36228,2,60
36231,36230,2,60
36233,36232,2,60
36235,36234,2,60
36237,36236,2,60
36243,36242,2,60
36245,36244,2,60
36247,36246,2,60
36254,36253,2,60
36260,36259,2,60
36262,36261,2,60
36266,36265,2,60
36272,36271,2,60
36276,36275,2,60
36278,36277,2,60
36280,36279,2,60
36319,36318,2,60
36321,36320,2,60
36323,36322,2,60
36329,36328,2,60
36331,36330,2,60
36394,37170,2,180
36394,36414,2,180
36394,37169,2,180
36394,37214,2,180
36394,37216,2,180
36394,37217,2,180
36394,37274,2,180
36394,37215,2,180
36455,36454,2,60
36457,36204,2,60
36459,36458,2,60
36476,36475,2,60
36514,32153,2,180
36514,32152,2,180
36514,106,2,60
36535,36534,2,60
36634,35594,2,60
36694,810,2,60
36695,1437,2,60
36754,30261,2,60
36756,36755,2,60
36797,36796,2,60
36834,36814,2,60
36875,36874,2,60
36877,36876,2,60
36879,36878,2,60
36895,36894,2,60
36955,2711,2,60
36955,2712,2,60
36955,10802,2,60
36955,10478,2,60
36995,36994,2,60
37014,1182,2,60
37035,10802,2,60
37035,10478,2,60
37035,2711,2,60
37035,2712,2,60
37035,36955,2,60
37036,10802,2,60
37036,2712,2,60
37036,2711,2,60
37036,10478,2,60
37036,36955,2,60
37036,37035,2,60
37055,12061,2,60
37056,12063,2,60
37075,37074,2,60
37094,35585,2,60
37094,35584,2,60
37115,10344,2,60
37116,34854,2,60
37117,31896,2,60
37155,37154,2,60
37157,37156,2,60
37159,37158,2,60
37161,37160,2,60
37162,986,2,60
37163,30304,2,60
37164,30303,2,60
37165,30302,2,60
37166,3085,2,60
37166,3084,2,60
37169,36414,2,60
37170,37169,2,60
37170,36414,2,60
37171,10933,2,60
37171,10934,2,60
37179,286,2,60
37179,285,2,60
37181,10797,2,60
37194,106,2,60
37194,32153,2,180
37194,32152,2,180
37194,36514,2,60
37195,37194,2,60
37195,106,2,60
37195,36514,2,60
37195,32152,2,180
37195,32153,2,180
37196,1932,2,60
37199,37198,2,60
37214,36414,2,60
37214,37170,2,60
37214,37169,2,60
37215,36414,2,60
37215,37170,2,60
37215,37169,2,60
37215,37214,2,60
37216,37215,2,60
37216,36414,2,60
37216,37170,2,60
37216,37169,2,60
37216,37214,2,60
37217,36414,2,60
37217,37170,2,60
37217,37169,2,60
37217,37214,2,60
37217,37216,2,60
37217,37215,2,60
37254,10478,2,60
37254,2711,2,60
37254,2712,2,60
37254,36955,2,60
37254,37035,2,60
37254,37036,2,60
37254,10802,2,60
37274,37217,2,60
37274,37216,2,60
37274,37215,2,60
37274,37214,2,60
37274,37169,2,60
37274,37170,2,60
37274,36414,2,60
37275,34416,2,60
37275,30447,2,180
37275,11315,2,60
37295,34416,2,180
37295,37275,2,180
37295,30447,2,180
37295,11315,2,180
37301,11315,2,180
37301,34416,2,180
37301,37275,2,180
37301,30447,2,180
37301,37295,2,60
37399,10566,2,60
37399,3434,2,60
37399,1061,2,60
37399,1059,2,60
37399,10292,2,60
37399,10332,2,60
37399,10252,2,60
37399,30507,2,60
37399,30574,2,60
37399,10567,2,60
37399,30579,2,60
37399,32682,2,60
37399,30205,2,180
37399,30575,2,60
37400,3034,2,60
37400,30207,2,180
37400,3035,2,60
37400,10607,2,60
37408,45862,2,180
37408,45861,2,180
37408,1892,2,60
37408,1889,2,60
37408,11505,2,60
37439,37438,2,60
37444,1015,2,60
37444,30445,2,180
37444,11444,2,60
37445,30445,2,180
37445,11444,2,60
37445,1015,2,60
37445,37444,2,60
37488,37487,2,60
37492,37491,2,60
37498,12182,2,60
37506,12126,2,60
37506,2427,2,60
37522,371,2,60
37594,37054,2,60
37595,12053,2,60
37597,37596,2,60
37616,839,2,60
37616,840,2,60
37675,37674,2,60
37684,37683,2,60
37686,37685,2,60
37699,386,2,60
37699,385,2,60
37720,37719,2,60
37722,37721,2,60
37735,37499,2,60
37742,2777,2,60
37742,2778,2,60
37765,37764,2,60
37825,2782,2,60
37825,2783,2,60
37825,2785,2,60
37835,35483,2,60
37847,34433,2,60
37847,34434,2,60
37847,34535,2,60
37895,1399,2,60
37980,10585,2,60
37980,3346,2,60
38026,34895,2,60
38237,38236,2,60
38294,11029,2,60
38295,38294,2,60
38295,11029,2,60
38304,30187,2,180
38358,2613,2,60
38358,30257,2,60
38358,2614,2,60
38374,30266,2,60
38797,2133,2,60
38834,37408,2,60
38834,11505,2,60
38834,1889,2,60
38834,1892,2,60
38834,45862,2,180
38834,45861,2,180
38897,12267,2,60
39014,644,2,180
39014,643,2,180
39014,30225,2,60
39014,2367,2,60
39014,2364,2,60
39014,2369,2,60
39014,11058,2,60
39014,11544,2,60
39035,39034,2,60
39037,2350,2,60
39054,35659,2,180
39054,46025,2,180
39054,32120,2,180
39054,11738,2,180
39054,35954,2,180
39054,2206,2,180
39054,35834,2,60
39054,34350,2,60
39054,32503,2,60
39054,32502,2,60
39054,10320,2,60
39054,11213,2,60
39054,11534,2,60
39054,32121,2,180
39054,46024,2,180
39095,39094,2,60
39135,39134,2,60
39214,45467,2,120
39214,45466,2,120
39215,45467,2,120
39215,45466,2,120
39215,39214,2,60
39337,39336,2,60
39338,30527,2,60
39376,40014,2,180
39376,39895,2,180
39376,39894,2,180
39377,39894,2,180
39377,40014,2,180
39377,39895,2,180
39377,39376,2,60
39378,39898,2,180
39378,3466,2,180
39379,39378,2,60
39379,3466,2,180
39379,39898,2,180
39380,40016,2,180
39381,40016,2,180
39381,39380,2,60
39382,873,2,180
39382,874,2,180
39383,874,2,180
39383,39382,2,60
39383,873,2,180
39386,1320,2,180
39386,1321,2,180
39386,43307,2,180
39387,43307,2,180
39387,1321,2,180
39387,1320,2,180
39387,39386,2,60
39388,40036,2,180
39388,40115,2,180
39388,37301,2,180
39388,37295,2,180
39388,30448,2,180
39388,30447,2,180
39389,40115,2,180
39389,40036,2,180
39389,37295,2,180
39389,37301,2,180
39389,39388,2,60
39389,30448,2,180
39389,30447,2,180
39390,40222,2,180
39390,40179,2,180
39390,40178,2,180
39390,40135,2,180
39391,40179,2,180
39391,40135,2,180
39391,39390,2,60
39391,40178,2,180
39391,40222,2,180
39392,39914,2,180
39393,39392,2,60
39393,39914,2,180
39394,39534,2,180
39394,39917,2,180
39395,39394,2,60
39395,39534,2,180
39395,39917,2,180
39399,39398,2,60
39401,39400,2,60
39402,39949,2,180
39402,39950,2,180
39403,39950,2,180
39403,39402,2,60
39403,39949,2,180
39405,39404,2,60
39406,39974,2,180
39406,39975,2,180
39407,39406,2,60
39407,39974,2,180
39407,39975,2,180
39408,1161,2,180
39408,1162,2,180
39409,39408,2,60
39409,1162,2,180
39409,1161,2,180
39411,39410,2,60
39413,39919,2,180
39413,43917,2,180
39413,39942,2,180
39413,39920,2,180
39413,39941,2,180
39434,39919,2,180
39434,39941,2,180
39434,39942,2,180
39434,43917,2,180
39434,39920,2,180
39474,37399,2,60
39474,30507,2,60
39474,32682,2,60
39474,30579,2,60
39474,30575,2,60
39474,30574,2,60
39474,10252,2,60
39474,10566,2,60
39474,3434,2,60
39474,1061,2,60
39474,1059,2,60
39474,10332,2,60
39474,10567,2,60
39474,10292,2,60
39474,30205,2,180
39575,11017,2,60
39576,10552,2,60
39578,39577,2,60
39614,2009,2,60
39614,2008,2,60
39614,11740,2,60
39614,12287,2,60
39675,39674,2,60
39895,39894,2,60
39898,3466,2,60
39917,39534,2,60
39918,1996,2,60
39920,39919,2,60
39936,10797,2,60
39936,37181,2,60
39937,35669,2,360
39937,35668,2,360
39938,39937,2,60
39938,35668,2,360
39938,35669,2,360
39941,39920,2,60
39941,39919,2,60
39942,39919,2,60
39942,39920,2,60
39942,39941,2,60
39948,39947,2,60
39950,39949,2,60
39954,39953,2,60
39956,39955,2,60
39959,1687,2,60
39975,39974,2,60
39976,37301,2,180
39976,30447,2,180
39976,37295,2,180
39976,37275,2,60
39976,11315,2,60
39976,34416,2,60
39996,36414,2,60
39996,37170,2,60
39996,37169,2,60
39996,37214,2,60
39996,36394,2,180
39996,37216,2,60
39996,37217,2,60
39996,37274,2,60
39996,37215,2,60
40014,39894,2,60
40014,39895,2,60
40035,40034,2,60
40036,34416,2,180
40036,11315,2,180
40036,37301,2,60
40036,37275,2,180
40036,37295,2,60
40036,30447,2,180
40036,39976,2,180
40114,39960,2,60
40115,30447,2,180
40115,37301,2,60
40115,40036,2,60
40115,11315,2,180
40115,34416,2,180
40115,37275,2,180
40115,37295,2,60
40115,39976,2,180
40175,40174,2,60
40178,40135,2,60
40179,40178,2,60
40179,40135,2,60
40195,40194,2,60
40222,40178,2,60
40222,40179,2,60
40222,40135,2,60
40234,1182,2,60
40234,37014,2,60
40236,34294,2,60
40236,34293,2,60
40236,2801,2,60
40254,3111,2,60
40314,534,2,60
40314,533,2,60
40434,2643,2,60
40434,2640,2,60
40535,40534,2,60
40536,11974,2,60
40536,11975,2,60
40614,36356,2,60
40617,2793,2,60
40618,40617,2,60
40618,2793,2,60
40620,40619,2,60
40621,38754,2,60
40622,34897,2,60
40625,40624,2,60
40674,2814,2,60
40694,1182,2,60
40694,37014,2,60
40694,40234,2,60
40715,682,2,60
40796,1143,2,60
40846,40845,2,60
40847,11862,2,60
40857,40856,2,60
40914,10599,2,60
41015,41014,2,60
41017,41016,2,60
41020,10408,2,60
41056,41055,2,60
41064,36755,2,60
41064,36756,2,60
41065,36755,2,60
41065,41064,2,60
41065,36756,2,60
41075,41074,2,60
41077,41076,2,60
41095,41094,2,60
41097,41096,2,60
41100,10976,2,60
41154,32446,2,60
41214,41101,2,60
41234,3137,2,60
41234,3136,2,60
41234,30488,2,60
41234,30493,2,60
41235,30488,2,60
41235,41234,2,60
41235,3136,2,60
41235,3137,2,60
41235,30493,2,60
41295,2721,2,60
41295,2720,2,60
41295,2719,2,60
41496,36134,2,60
41514,31044,2,60
41514,3028,2,60
41594,166,2,180
41594,30005,2,180
41594,10508,2,180
41594,30008,2,180
41594,159,2,180
41594,33685,2,180
41594,11520,2,180
41594,11518,2,180
41594,30511,2,60
41594,30510,2,60
41594,12289,2,60
41594,30201,2,180
41594,10429,2,180
41594,30103,2,180
41594,10920,2,180
41655,41654,2,60
41657,41656,2,60
41734,30070,2,60
41734,30209,2,180
41734,12266,2,60
41734,12273,2,60
41734,12275,2,60
41734,12120,2,60
41734,12045,2,60
41734,1010,2,60
41734,1012,2,60
41734,30093,2,60
41734,30136,2,60
41734,30137,2,60
41734,12272,2,60
41734,34005,2,60
41734,12265,2,60
41735,30093,2,60
41735,30070,2,60
41735,12265,2,60
41735,12266,2,60
41735,12273,2,60
41735,12275,2,60
41735,12120,2,60
41735,12045,2,60
41735,1010,2,60
41735,1012,2,60
41735,30136,2,60
41735,30137,2,60
41735,12272,2,60
41735,34005,2,60
41735,41734,2,60
41735,30209,2,180
41736,41734,2,60
41736,30070,2,60
41736,12272,2,60
41736,30137,2,60
41736,30136,2,60
41736,30093,2,60
41736,1012,2,60
41736,1010,2,60
41736,12265,2,60
41736,12045,2,60
41736,12120,2,60
41736,12275,2,60
41736,12273,2,60
41736,12266,2,60
41736,41735,2,60
41736,30209,2,180
41736,34005,2,60
41737,33770,2,60
41737,33769,2,60
41737,33767,2,60
41737,32102,2,180
41737,30459,2,180
41737,33771,2,60
41737,33782,2,60
41737,33780,2,60
41737,33779,2,60
41737,33778,2,60
41737,33777,2,60
41737,33775,2,60
41737,33773,2,60
41753,1586,2,60
41758,11099,2,60
41760,37580,2,60
41778,367,2,60
41778,368,2,60
41814,2512,2,180
41814,2515,2,60
41814,2514,2,60
41814,2513,2,60
41814,10520,2,60
41818,37054,2,60
41818,37594,2,60
41819,11060,2,60
41819,11061,2,60
41857,41856,2,60
41859,989,2,60
41859,990,2,60
41895,41894,2,60
41974,11751,2,60
41974,11750,2,60
41975,11750,2,60
41975,11751,2,60
41975,41974,2,60
41979,41978,2,60
41980,58,2,60
41994,3378,2,60
41994,30159,2,180
41995,3378,2,60
41995,41994,2,60
41995,30159,2,180
41997,2949,2,60
41997,2950,2,60
42023,10239,2,60
42023,269,2,60
42023,268,2,60
42024,3001,2,60
42027,42026,2,60
42033,2041,2,60
42033,2042,2,60
42034,2041,2,60
42034,2042,2,60
42034,42033,2,60
42037,2039,2,60
42037,33004,2,60
42054,12124,2,60
42054,1782,2,60
42054,1781,2,60
42059,42058,2,60
42061,42060,2,60
42157,42155,2,60
42214,3378,2,60
42214,41994,2,60
42214,30159,2,180
42214,41995,2,60
42235,41995,2,60
42235,42214,2,60
42235,3378,2,60
42235,30159,2,180
42235,41994,2,60
42236,3378,2,60
42236,41994,2,60
42236,42214,2,60
42236,42235,2,60
42236,30159,2,180
42236,41995,2,60
42278,42277,2,60
42279,2812,2,60
42279,2813,2,60
42281,42280,2,60
42283,42282,2,60
42285,42284,2,60
42289,42288,2,60
42319,42318,2,60
42339,46028,2,180
42339,1252,2,60
42339,1253,2,60
42339,1248,2,60
42339,32404,2,60
42339,46029,2,180
42339,12314,2,60
42339,32143,2,180
42339,32142,2,180
42339,32482,2,60
42354,1529,2,60
42361,42360,2,60
42363,42362,2,60
42374,1467,2,60
42377,42376,2,60
42379,42378,2,60
42434,750,2,60
42436,11364,2,60
42474,10740,2,60
42476,42475,2,60
42478,482,2,60
42478,484,2,60
42478,483,2,60
42480,39274,2,60
42515,42514,2,60
42517,42516,2,60
42534,11088,2,60
42538,2725,2,60
42538,2724,2,60
42540,39937,2,60
42540,39938,2,60
42540,35668,2,360
42540,35669,2,360
42545,31764,2,60
42546,1097,2,60
42549,42548,2,60
42557,2992,2,480
42557,2993,2,60
42558,2993,2,60
42558,2992,2,480
42558,42557,2,60
42560,42559,2,60
42562,42561,2,60
42574,37438,2,240
42574,37439,2,240
42575,42574,2,60
42575,37438,2,240
42575,37439,2,240
42615,42614,2,60
42616,11002,2,60
42656,42655,2,60
42662,42661,2,60
42663,42662,2,60
42663,42661,2,60
42664,42661,2,60
42664,42663,2,60
42664,42662,2,60
42678,42677,2,60
42679,71,2,60
42679,70,2,60
42708,34414,2,60
42712,42711,2,60
42715,3473,2,60
42751,2608,2,180
42751,2607,2,180
42752,2608,2,180
42752,42751,2,60
42752,2607,2,180
42775,42774,2,60
42896,12051,2,60
42914,42794,2,60
42954,1179,2,60
42954,1178,2,60
42956,41834,2,60
42957,42956,2,60
42957,41834,2,60
42958,2686,2,60
42959,42958,2,60
42959,2686,2,60
42964,2685,2,60
42964,2602,2,180
42994,1809,2,60
43014,11338,2,60
43014,11337,2,60
43015,11337,2,60
43015,11338,2,60
43015,43014,2,60
43019,43018,2,60
43021,32583,2,180
43021,10084,2,60
43021,32582,2,180
43022,32582,2,180
43022,43021,2,60
43022,10084,2,60
43022,32583,2,180
43024,64,2,60
43026,43025,2,60
43028,43027,2,60
43029,43028,2,120
43029,43027,2,120
43030,43028,2,120
43030,43029,2,60
43030,43027,2,120
43035,43034,2,60
43058,11810,2,60
43058,46055,2,180
43058,434,2,60
43058,32127,2,180
43058,32126,2,180
43058,30472,2,180
43058,435,2,60
43058,42740,2,180
43114,2359,2,120
43114,2358,2,120
43118,43117,2,60
43119,42616,2,180
43119,11002,2,180
43120,11002,2,180
43120,42616,2,180
43120,43119,2,60
43121,35354,2,60
43121,35356,2,60
43121,35355,2,60
43214,32172,2,180
43214,32173,2,180
43215,43214,2,60
43215,32172,2,180
43215,32173,2,180
43218,1072,2,60
43218,1070,2,60
43218,1071,2,60
43222,42744,2,180
43222,599,2,60
43222,10945,2,60
43222,46050,2,180
43224,10945,2,60
43224,42744,2,180
43224,46050,2,180
43224,43222,2,60
43224,599,2,60
43225,10945,2,60
43225,43222,2,60
43225,43224,2,60
43225,46050,2,180
43225,42744,2,180
43225,599,2,60
43226,43225,2,60
43226,42744,2,180
43226,46050,2,180
43226,43224,2,60
43226,43222,2,60
43226,10945,2,60
43226,599,2,60
43274,11223,2,60
43274,10568,2,60
43274,351,2,60
43295,43294,2,60
43299,43298,2,60
43301,43300,2,60
43302,43215,2,60
43302,43214,2,60
43302,32173,2,180
43302,32172,2,180
43303,3453,2,60
43304,43303,2,60
43304,3453,2,60
43305,42024,2,60
43305,3001,2,60
43307,1321,2,60
43307,1320,2,60
43310,43309,2,60
43314,43313,2,60
43356,1046,2,60
43374,1529,2,60
43374,42354,2,60
43395,43394,2,60
43420,148,2,60
43421,148,2,60
43421,43420,2,60
43435,43434,2,60
43454,10198,2,60
43454,30157,2,180
43454,30158,2,180
43454,10199,2,60
43474,43434,2,60
43474,43435,2,60
43476,43475,2,60
43477,43475,2,60
43477,43476,2,60
43478,37098,2,60
43495,43494,2,60
43496,43225,2,60
43496,10945,2,60
43496,46050,2,180
43496,42744,2,180
43496,43224,2,60
43496,43222,2,60
43496,599,2,60
43496,43226,2,60
43514,3060,2,60
43514,30545,2,60
43535,43534,2,60
43537,43536,2,60
43555,43554,2,60
43574,101,2,60
43634,12109,2,60
43634,2796,2,60
43635,43634,2,60
43635,2796,2,60
43635,12109,2,60
43637,43636,2,60
43639,43638,2,60
43641,43640,2,60
43644,37350,2,60
43648,3104,2,60
43648,3103,2,60
43649,1975,2,60
43649,1974,2,60
43651,43650,2,60
43659,10729,2,60
43659,10728,2,60
43661,10728,2,60
43661,43659,2,60
43661,10729,2,60
43674,42501,2,60
43677,43676,2,60
43716,43715,2,60
43734,10264,2,60
43736,37439,2,240
43736,37438,2,240
43736,42574,2,60
43736,42575,2,60
43737,37439,2,240
43737,43736,2,60
43737,37438,2,240
43737,42574,2,60
43737,42575,2,60
43755,43754,2,60
43816,2779,2,60
43832,43831,2,60
43839,43838,2,60
43855,43854,2,60
43880,1476,2,60
43880,1475,2,60
43915,11857,2,60
43915,11856,2,60
43917,39919,2,60
43917,39920,2,60
43917,39941,2,60
43917,39942,2,60
43934,42954,2,60
43934,1178,2,60
43934,1179,2,60
43936,43217,2,60
43937,43936,2,60
43937,43217,2,60
43945,11721,2,60
43999,40714,2,60
44018,32131,2,180
44018,32130,2,180
44018,42558,2,60
44018,42557,2,60
44018,2992,2,60
44018,2993,2,60
44058,3330,2,60
44178,36326,2,60
44279,44278,2,60
44320,1906,2,60
44320,1905,2,60
44322,44321,2,60
44358,11199,2,60
44358,1887,2,60
44418,10490,2,60
44440,10728,2,60
44440,43659,2,60
44440,10729,2,60
44440,43661,2,60
44558,44538,2,60
44598,30511,2,180
44598,30510,2,180
44598,166,2,180
44598,10429,2,180
44598,30005,2,180
44598,30201,2,180
44598,30103,2,180
44598,159,2,180
44598,10508,2,180
44598,12289,2,180
44598,33685,2,60
44598,11520,2,60
44598,11518,2,60
44598,30008,2,180
44598,41594,2,180
44598,10920,2,180
44618,44279,2,60
44618,44278,2,60
44678,42682,2,60
44718,2060,2,60
44759,44758,2,60
44799,44798,2,60
44838,11240,2,60
44838,10329,2,60
44978,32173,2,180
44978,32172,2,180
44978,43214,2,60
44978,43215,2,60
44978,43302,2,60
45001,33429,2,60
45001,2306,2,60
45001,2305,2,60
45041,10972,2,60
45218,10763,2,60
45260,45766,2,180
45260,45764,2,180
45261,45766,2,180
45261,45260,2,60
45261,45764,2,180
45262,11276,2,180
45262,11275,2,180
45263,11276,2,180
45263,11275,2,180
45263,45262,2,60
45265,45767,2,180
45265,45769,2,180
45265,45773,2,180
45265,45774,2,180
45265,45768,2,180
45266,45767,2,180
45266,45265,2,60
45266,45773,2,180
45266,45774,2,180
45266,45768,2,180
45266,45769,2,180
45270,1091,2,180
45270,32157,2,60
45270,1089,2,180
45270,11014,2,180
45270,1086,2,180
45270,30189,2,180
45270,1095,2,180
45270,1087,2,180
45270,32962,2,180
45271,32156,2,60
45271,1086,2,180
45271,1089,2,180
45271,1091,2,180
45271,30189,2,180
45271,30190,2,180
45271,1087,2,180
45271,11014,2,180
45271,32962,2,180
45271,1095,2,180
45280,45279,2,60
45282,45281,2,60
45359,45358,2,60
45378,43839,2,60
45378,43838,2,60
45401,39774,2,60
45419,45418,2,60
45421,45420,2,60
45423,45422,2,60
45425,45424,2,60
45428,45426,2,60
45430,45429,2,60
45432,45431,2,60
45434,45433,2,60
45439,45438,2,60
45441,45440,2,60
45443,45442,2,60
45445,45444,2,60
45447,45446,2,60
45449,45448,2,60
45451,45450,2,60
45453,45452,2,60
45455,45454,2,60
45457,45456,2,60
45459,45458,2,60
45461,45460,2,60
45463,45462,2,60
45465,45464,2,60
45467,45466,2,60
45469,2465,2,60
45473,45472,2,60
45475,45474,2,60
45477,45476,2,60
45479,45478,2,60
45481,45480,2,60
45483,45482,2,60
45485,45484,2,60
45638,2427,2,60
45638,37506,2,60
45638,12126,2,60
45639,11452,2,60
45720,45719,2,60
45759,1481,2,60
45766,45764,2,60
45768,45767,2,60
45769,45768,2,60
45769,45767,2,60
45773,45768,2,60
45773,45769,2,60
45773,45767,2,60
45774,45767,2,60
45774,45773,2,60
45774,45769,2,60
45774,45768,2,60
45787,12076,2,60
45789,2719,2,180
45789,2720,2,180
45789,41295,2,180
45789,2721,2,180
45790,41295,2,180
45790,2721,2,180
45790,2720,2,180
45790,2719,2,180
45790,45789,2,60
45791,2555,2,60
45796,2470,2,180
45796,2471,2,180
45796,31504,2,60
45797,36895,2,60
45797,36894,2,60
45798,45797,2,60
45798,36895,2,60
45798,36894,2,60
45799,11518,2,180
45799,11520,2,180
45799,33685,2,180
45799,44598,2,180
45799,159,2,180
45799,30008,2,180
45799,10508,2,180
45799,30005,2,180
45799,166,2,180
45799,10429,2,180
45799,10920,2,180
45799,30103,2,180
45799,30201,2,180
45799,41594,2,60
45799,12289,2,60
45799,30510,2,60
45799,30511,2,60
45800,45378,2,60
45800,43839,2,60
45800,43838,2,60
45801,34350,2,180
45801,32503,2,180
45801,32121,2,180
45801,32120,2,180
45801,35834,2,180
45801,39054,2,180
45801,32502,2,180
45801,11738,2,180
45801,11534,2,180
45801,11213,2,180
45801,2206,2,60
45801,35954,2,60
45801,10320,2,180
45802,2206,2,60
45802,32121,2,180
45802,32502,2,180
45802,39054,2,180
45802,35834,2,180
45802,34350,2,180
45802,32503,2,180
45802,35954,2,60
45802,32120,2,180
45802,10320,2,180
45802,11213,2,180
45802,11534,2,180
45802,11738,2,180
45802,45801,2,60
45803,43422,2,60
45804,11321,2,60
45804,11392,2,60
45804,30183,2,180
45804,33947,2,60
45804,33845,2,60
45804,11322,2,60
45804,11323,2,60
45805,11879,2,60
45805,11878,2,60
45806,11878,2,60
45806,11879,2,60
45806,45805,2,60
45807,1454,2,60
45817,3081,2,60
45817,3080,2,60
45819,3410,2,60
45822,38834,2,60
45822,37408,2,60
45822,1892,2,60
45822,1889,2,60
45822,11505,2,60
45822,45862,2,180
45822,45861,2,180
45824,3206,2,60
45824,3205,2,60
45835,45834,2,60
45837,45836,2,60
45838,1716,2,60
45838,1715,2,60
45839,43915,2,60
45839,11856,2,60
45839,11857,2,60
45840,45833,2,60
45841,34210,2,60
45841,31908,2,60
45841,2790,2,60
45848,11738,2,180
45848,35659,2,180
45848,32123,2,240
45848,32122,2,240
45848,2982,2,300
45848,39054,2,180
45848,35834,2,180
45848,34350,2,180
45848,32503,2,180
45848,32502,2,180
45848,10320,2,180
45848,11213,2,180
45848,11534,2,180
45848,46024,2,180
45851,2441,2,60
45852,11095,2,60
45852,11096,2,60
45853,45852,2,60
45853,11095,2,60
45853,11096,2,60
45855,45854,2,60
45857,45856,2,60
45862,45861,2,60
45863,902,2,120
45863,901,2,120
45863,900,2,120
45863,899,2,120
45864,45863,2,60
45864,902,2,120
45864,901,2,120
45864,900,2,120
45864,899,2,120
45870,45869,2,60
45883,30364,2,360
45883,2213,2,360
45883,11738,2,180
45883,45848,2,180
45883,32123,2,180
45883,32122,2,180
45883,32121,2,180
45883,32120,2,180
45883,2982,2,300
45883,39054,2,180
45883,35834,2,180
45883,34350,2,180
45883,32503,2,180
45883,32502,2,180
45883,10320,2,180
45883,11213,2,180
45883,11534,2,180
45883,35659,2,60
45883,46024,2,180
45883,46025,2,180
45884,2982,2,300
45884,39054,2,180
45884,35834,2,180
45884,34350,2,180
45884,32503,2,180
45884,32502,2,180
45884,10320,2,180
45884,11213,2,180
45884,11534,2,180
45884,45848,2,60
45884,46024,2,180
45884,11738,2,180
45884,45883,2,180
45884,35659,2,180
45884,32123,2,240
45884,32122,2,240
45885,933,2,60
45885,932,2,60
45886,45885,2,60
45886,933,2,60
45886,932,2,60
45887,3058,2,60
45887,3057,2,60
45888,45887,2,60
45888,3058,2,60
45888,3057,2,60
45891,43514,2,60
45891,30545,2,60
45891,3060,2,60
45912,2559,2,60
45969,45964,2,60
45970,45963,2,60
45980,235,2,60
46000,10502,2,60
46000,801,2,60
46000,10501,2,60
46008,45018,2,60
46009,42286,2,60
46010,2814,2,60
46010,40674,2,60
46011,35934,2,60
46014,46013,2,60
46015,1797,2,60
46030,41975,2,180
46030,11750,2,180
46030,11751,2,180
46030,41974,2,180
46030,31663,2,180
46033,46034,2,180
46035,46124,2,120
46035,46123,2,120
46035,46121,2,120
46035,46122,2,120
46035,46125,2,120
46035,46126,2,120
46035,46130,2,120
46035,46132,2,120
46035,46120,2,120
46035,46036,2,120
46036,46120,2,120
46036,46121,2,120
46036,46125,2,120
46036,46124,2,120
46036,46130,2,120
46036,46123,2,120
46036,46122,2,120
46036,46132,2,120
46036,46126,2,120
46040,2702,2,180
46040,30197,2,180
46040,30198,2,60
46040,2701,2,180
46040,2700,2,180
46040,30133,2,180
46040,10068,2,180
46051,30201,2,180
46051,30103,2,180
46051,10920,2,180
46051,10429,2,180
46051,45799,2,180
46051,41594,2,180
46051,30511,2,180
46051,30510,2,180
46051,12289,2,180
46051,166,2,180
46051,30005,2,180
46051,10508,2,180
46051,30008,2,180
46051,159,2,180
46051,44598,2,180
46051,33685,2,180
46051,11520,2,180
46051,11518,2,180
46051,30202,2,60
46067,46132,2,360
46067,46130,2,360
46067,46126,2,360
46067,46125,2,360
46067,46124,2,360
46067,46123,2,360
46067,46122,2,360
46067,46121,2,360
46067,46120,2,360
46067,46035,2,360
46067,46036,2,360
46075,46074,2,60
46076,45841,2,60
46076,34210,2,60
46076,31908,2,60
46076,2790,2,60
46078,46012,2,60
46082,40694,2,60
46082,37014,2,60
46082,1182,2,60
46082,40234,2,60
46088,46024,2,180
46088,46025,2,180
46088,45884,2,180
46088,45883,2,180
46088,45848,2,180
46088,45802,2,180
46088,45801,2,180
46088,35954,2,180
46088,35659,2,180
46088,32121,2,180
46088,32120,2,180
46088,39054,2,60
46088,35834,2,60
46088,34350,2,60
46088,32503,2,60
46088,32502,2,60
46088,2206,2,180
46088,11738,2,180
46088,10320,2,60
46088,11213,2,60
46088,11534,2,60
46091,43031,2,60
46092,46091,2,60
46092,43031,2,60
46093,46092,2,60
46093,46091,2,60
46093,43031,2,60
46094,46093,2,60
46094,46092,2,60
46094,46091,2,60
46094,43031,2,60
46096,46095,2,60
46098,46097,2,60
46101,46100,2,60
46102,35315,2,60
46103,46102,2,60
46103,35315,2,60
46109,46108,2,60
46110,45402,2,60
46111,45435,2,60
46121,46120,2,60
46122,46120,2,60
46122,46121,2,60
46123,46122,2,60
46123,46121,2,60
46123,46120,2,60
46124,46123,2,60
46124,46122,2,60
46124,46121,2,60
46124,46120,2,60
46125,46124,2,60
46125,46123,2,60
46125,46122,2,60
46125,46121,2,60
46125,46120,2,60
